34262,מתמטיקה בדידה ,120302.71.5780.01, קוך יהושוע אוליביה,ה,14:30,16:00,סוחצ'בסקי,ס210,שעור,41/--,
34262,מתמטיקה בדידה ,120302.71.5780.11, קוך יהושוע אוליביה,א,17:00,17:45,סוחצ'בסקי,230,תרגיל,16/25,
34262,מתמטיקה בדידה ,120302.71.5780.12, קוך יהושוע אוליביה,א,18:00,18:45,סוחצ'בסקי,230,תרגיל,25/25,
32985,מבוא לשיטות נומריות,120405.01.5780.01, נווה אופיר,ג,14:30,16:00,ויילר,150,שעור,34/--,
32985,מבוא לשיטות נומריות,120405.01.5780.11, נווה אופיר,ד,17:00,18:45,ויילר,150,תרגיל,20/20,
32985,מבוא לשיטות נומריות,120405.01.5780.12, נווה אופיר,ד,18:45,20:30,ויילר,150,תרגיל,14/20,
34203,הסתברות לתלמידי מנע"ס,120706.10.5780.01, סקאר צבי,ג,18:45,20:30,בראוז,310,שעור,16/85,
34203,הסתברות לתלמידי מנע"ס,120706.10.5780.11, סקאר צבי,ג,20:30,22:15,בראוז,310,תרגיל,16/25,
32862,סטטיסטיקה למהנדסים,120711.10.5780.01, אנגלברג אבא,ב,18:00,19:30,בראוז,309,שעור,18/--,
32862,סטטיסטיקה למהנדסים,120711.10.5780.11, אנגלברג אבא,ב,19:45,20:30,בראוז,309,תרגיל,9/25,
32862,סטטיסטיקה למהנדסים,120711.10.5780.12, אנגלברג אבא,ב,17:00,17:45,בראוז,310,תרגיל,9/25,
33261,סטטיסטיקה למהנדסים,120711.02.5780.01, פטרון עמיקם,ב,17:00,18:45,סוחצ'בסקי,301,שעור,54/--,
33261,סטטיסטיקה למהנדסים,120711.02.5780.11, פטרון עמיקם,ב,18:45,19:30,סוחצ'בסקי,301,תרגיל,29/25,
33261,סטטיסטיקה למהנדסים,120711.02.5780.12, פטרון עמיקם,א,18:00,18:45,ישראל,204,תרגיל,25/25,
32990,סטטיסטיקה למנע"ס,120712.01.5780.01, קליין אלכסנדר,ג,17:00,18:45,ישראל,301,שעור,38/--,
32990,סטטיסטיקה למנע"ס,120712.01.5780.11, נווה אופיר,ו,09:30,11:00,ישראל,202,תרגיל,11/30,
32990,סטטיסטיקה למנע"ס,120712.01.5780.12, נווה אופיר,ו,11:15,12:45,ישראל,301,תרגיל,27/30,
32992,מדידות אלקטרוניות,130111.01.5780.01, גולדברג בני,א,15:15,17:45,לעו,460,שעור,28/--,
32993,מוליכים למחצה,130201.01.5780.01, כהן מאיר,ה,17:00,19:30,לעו,540,שעור,54/--,
32993,מוליכים למחצה,130201.01.5780.11, כהן מאיר,ד,14:30,15:15,לעו,540,תרגיל,27/25,
32993,מוליכים למחצה,130201.01.5780.12, כהן מאיר,ד,15:15,16:00,לעו,540,תרגיל,27/25,
32994,אלקטרוניקה כללית,130211.01.5780.01, גולדברג בני,ד,16:15,18:45,לעו,540,שעור,53/--,
32994,אלקטרוניקה כללית,130211.01.5780.11, גולדברג בני,ד,18:45,19:30,לעו,540,תרגיל,21/25,
32994,אלקטרוניקה כללית,130211.01.5780.12, גולדברג בני,ג,14:30,15:15,לעו,560,תרגיל,32/25,
32995,מגברי שרת ומדידות אלקטרוניות,130232.01.5780.01, שטינמץ נתן,א,15:15,17:45,לעו,440,שעור,22/--,
32995,מגברי שרת ומדידות אלקטרוניות,130232.01.5780.11, שטינמץ נתן,א,14:30,15:15,לעו,440,תרגיל,22/--,
33001,מעבדה בתכנון ספרתי ממוחשב,130329.01.5780.21, שטרו אורי שלום ערן,ג,15:15,17:45,ויילר,403,מעבדה,16/16,שנה ב
33001,מעבדה בתכנון ספרתי ממוחשב,130329.01.5780.22, שטרו אורי שלום ערן,ג,18:00,20:30,ויילר,403,מעבדה,19/16,שנה ג
33003,מעבדה בעיבוד ספרתי של אותות ,130665.01.5780.01, מזרחי שמעון,ג,16:15,17:00,ויילר,405,שעור,2/14,
33003,מעבדה בעיבוד ספרתי של אותות ,130665.01.5780.21, מזרחי שמעון,ג,17:00,19:30,ויילר,405,מעבדה,2/14,
33006,ניתוח ועיבוד אותות,130685.01.5780.01, דוד מרסלו מרטין,ד,14:30,16:00,לעו,470,שעור,13/--,
33006,ניתוח ועיבוד אותות,130685.01.5780.11, דוד מרסלו מרטין,ד,16:15,17:00,לעו,470,תרגיל,13/--,
33008,שדות אלמ"ג ,130801.01.5780.01, פרישמן יבגני,ב,14:30,17:00,לעו,460,שעור,54/--,
33008,שדות אלמ"ג ,130801.01.5780.11, מנדלבאום יעקב,ד,14:30,15:15,לעו,560,תרגיל,28/25,
33008,שדות אלמ"ג ,130801.01.5780.12, מנדלבאום יעקב,ד,15:15,16:00,לעו,560,תרגיל,26/25,
33010,מעבדה בהתפשטות גלים ואנטנות,130833.01.5780.01, שטינמץ נתן לוי שמשון,ג,17:00,17:45,ויילר,416,שעור,15/14,בחירה להספק
33010,מעבדה בהתפשטות גלים ואנטנות,130833.01.5780.02, רשימת המתנה אין לשבץ,ה,16:15,17:00,ויילר,416,שעור,9/14,בחירה להספק
33010,מעבדה בהתפשטות גלים ואנטנות,130833.01.5780.21, שטינמץ נתן לוי שמשון,ג,18:00,20:30,ויילר,416,מעבדה,14/14,בחירה להספק
33010,מעבדה בהתפשטות גלים ואנטנות,130833.01.5780.22, רשימת המתנה אין לשבץ,ה,17:00,19:30,ויילר,416,מעבדה,10/14,בחירה להספק
33011,סמינר באלקטרוניקה,130891.01.5780.31, פרישמן יבגני,ב,18:00,19:30,לעו,440,סמינר,20/--,
33018,מיכשור אופטי,140121.01.5780.01, בן עזרא דוד,א,14:30,16:00,לעו,325,שעור,20/--,
33018,מיכשור אופטי,140121.01.5780.11, שינפלד דוד,ב,14:30,16:00,לעו,320,תרגיל,12/12,
33018,מיכשור אופטי,140121.01.5780.12, ברנר חיים,ג,18:00,19:30,לעו,320,תרגיל,8/12,
33019,עיבוד תמונות ממוחשב,140137.01.5780.01, מנדלבאום יעקב,א,18:00,18:45,לעו,320,שעור,14/--,
33019,עיבוד תמונות ממוחשב,140137.01.5780.11, מנדלבאום יעקב,א,18:45,20:30,לעו,320,תרגיל,14/18,
33020,מעבדה באופטיקה,140165.01.5780.21, עברי יואח,ג,14:30,17:45,לעו,110,מעבדה,8/8,
33020,מעבדה באופטיקה,140165.01.5780.22, בבצ'נקו אנטולי,ג,14:30,17:45,לעו,110,מעבדה,4/8,
33020,מעבדה באופטיקה,140165.01.5780.23, עברי יואח,א,16:15,19:30,ישראל,201,מעבדה,7/8,
33021,אופטיקה פיסיקלית,140211.01.5780.01, שכטר יובל,ב,16:15,18:45,לעו,315,שעור,22/--,
33021,אופטיקה פיסיקלית,140211.01.5780.11, שכטר יובל,ד,14:30,15:15,לעו,315,תרגיל,11/20,
33021,אופטיקה פיסיקלית,140211.01.5780.12, שכטר יובל,ד,15:15,16:00,לעו,315,תרגיל,11/20,
33024,הנדסת מערכות משולבות,140321.01.5780.01, ברנר חיים,א,18:00,19:30,לעו,450,שעור,14/--,
33024,הנדסת מערכות משולבות,140321.01.5780.11, ברנר חיים,א,19:45,20:30,לעו,450,תרגיל,14/--,
33025,גלאי אור אופטיים,140411.01.5780.01, נח סלמן,ה,14:30,17:00,לעו,470,שעור,11/--,
33025,גלאי אור אופטיים,140411.01.5780.11, נח סלמן,ה,17:00,17:45,לעו,470,תרגיל,11/--,
33026,אופטיקה של מצב מוצק,140426.01.5780.01, נח סלמן,ב,14:30,16:00,לעו,560,שעור,14/--,
33026,אופטיקה של מצב מוצק,140426.01.5780.11, נח סלמן,ב,16:15,17:00,לעו,560,תרגיל,14/--,
33027,תקשורת אלקטרוני ואופטי,140712.01.5780.01, אריאלי יואל,א,15:15,17:00,לעו,450,שעור,14/--,
